Strain,WP_004420971.1,WP_004421009.1,WP_004421032.1,WP_004421044.1,WP_004421149.1,WP_004421318.1,WP_004421329.1,WP_004421346.1,WP_004421360.1,WP_004421390.1,WP_004421440.1,WP_004421446.1,WP_004421471.1,WP_004434437.1,WP_004434460.1,WP_004434462.1,WP_004434466.1,WP_004434477.1,WP_004434481.1,WP_004434561.1,WP_004434567.1,WP_004434629.1,WP_004434663.1,WP_004434686.1,WP_004434732.1,WP_004434738.1,WP_004434740.1,WP_004434756.1,WP_004434771.1,WP_004434773.1,WP_004434810.1,WP_004434874.1,WP_004434935.1,WP_004434939.1,WP_004434977.1,WP_004434989.1,WP_004450657.1,WP_004456870.1,WP_036032236.1,WP_036032239.1,WP_036032297.1,WP_051060727.1,WP_053522407.1,WP_157434982.1,WP_198289705.1,WP_198289710.1,WP_232417455.1,WP_232436020.1,WP_243815746.1,WP_243829358.1,WP_243829359.1,target
56626,95.882,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,71.67400858369099,68.718,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,28.813414043583535,46.02026989619377,0.0,37.74,15.016894197952217,68.047,30.33007507507508,45.40192528735632,16.528772727272727,58.276606418918924,51.6512972972973,13.118752475247522,96.918,0.0,93.927,83.807,60.61569230769231,0.0,70.90352542372882,31.707634146341462,59.654722135007844,0.0,64.84592491467576,87.709,0.0,22.15559281437126,7.407400673400673,35.70040307101728,27.118677966101696,0
56653,95.49,91.86056589147287,0.0,95.455,54.89152173913043,91.401,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,23.04703125,0.0,74.24896137339056,68.718,20.407809523809526,25.57603686635945,0.0,25.786481132075473,38.2183908045977,29.539975786924938,45.674892733564015,0.0,37.25973557692308,15.016894197952217,67.899,30.030285285285288,45.40192528735632,16.528772727272727,58.44616216216217,49.84968468468469,12.128497524752474,97.26,0.0,93.927,83.23885227272727,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,42.45787709497207,0.0,22.754748502994012,93.939,35.892264875239924,27.118677966101696,0
61H,95.882,91.08558139534883,0.0,94.697,55.97804347826087,93.949,95.78500000000001,22.278964285714284,93.52500000000002,87.98700000000001,29.10428358208955,90.206,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06796031746032,67.74215668202766,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619376,0.0,36.53859375,15.358361774744026,69.231,30.330075075075076,41.76204980842912,20.247954545454547,58.10803716216217,51.951825825825814,24.752797029702965,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,57.561411826268966,0.0,63.822641638225264,88.827,0.0,21.556922155688625,30.6396430976431,0.0,49.15258192090395,0
ACSBRA_2020,95.882,92.24805813953488,0.0,95.455,54.89152173913043,63.694203821656046,96.935,40.47591836734694,92.086,87.987,29.850850746268655,0.0,91.509,23.04703125,93.984,42.489098712446356,66.923,76.87105102040816,78.80214746543778,0.0,94.025,38.50603448275862,62.46951089588377,44.636920415224914,70.43045161290323,78.36492548076924,15.016894197952217,82.69262130177515,95.195,80.45943103448275,91.736,71.11491554054054,51.05135135135135,80.44577227722773,97.26,51.438868705035965,93.927,82.6704715909091,0.0,0.0,0.0,31.707634146341462,59.81197802197802,0.0,61.43338566552901,69.83204469273743,0.0,76.6462754491018,10.774410774410775,14.779009596928981,0.0,1
AKRFB,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.276606418918924,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,55.866078212290496,0.0,22.15559281437126,94.276,35.70040307101728,27.118677966101696,0
Ag06_2020,95.882,91.08558139534884,0.0,95.076,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,62.37136082474227,93.082,23.8277109375,0.0,71.67400858369099,69.231,20.06786394557823,25.115311059907835,0.0,24.843,37.930689655172415,30.02440677966102,46.36663667820069,0.0,36.53859375,15.358361774744026,28.402100591715975,30.33007507507508,41.9536551724138,20.247954545454547,58.44558108108108,51.95182582582582,25.742586633663368,98.288,0.0,95.142,83.2385965909091,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.48136518771331,89.385,0.0,21.556610778443115,75.75758922558923,0.0,0.0,0
Ag07_2020,95.686,91.47307364341084,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,71.67400858369099,69.231,20.407809523809526,76.95812903225807,0.0,24.843,37.930689655172415,28.57179661016949,46.36663667820069,0.0,36.538048076923076,15.358361774744026,69.231,30.33007507507508,40.80491379310345,20.247954545454547,58.277304054054056,51.95182582582582,16.336804455445545,98.288,0.0,48.9878947368421,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.81197802197802,0.0,63.48136518771331,89.385,0.0,21.556922155688625,26.262518518518515,0.0,0.0,0
Andaman,95.49,92.24805813953488,0.0,95.076,55.43478260869565,91.083,96.935,40.47591836734694,92.086,89.935,29.477481343283582,90.722,91.195,22.6562109375,0.0,72.53242060085836,68.718,20.407809523809526,57.257723502304145,0.0,25.786481132075473,38.50603448275862,29.05530266343826,45.674892733564015,0.0,37.74069711538462,15.699617747440271,68.047,30.030285285285288,45.114778735632186,16.528772727272727,58.78329054054054,49.84968468468469,13.118752475247522,97.26,0.0,94.332,83.23885227272727,0.0,0.0,0.0,31.707634146341462,59.81197802197802,0.0,64.84592491467576,47.48589944134078,0.0,22.15551796407186,21.548764309764312,0.0,0.0,0
BOLMAN,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,64.2858801843318,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,63.68741899441341,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
Brem_127_Duyster,95.882,91.47307364341084,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,84.53598969072165,93.396,23.8277109375,0.0,71.67400858369099,69.231,20.407809523809526,76.95812903225807,0.0,24.843,37.930689655172415,28.57179661016949,46.36663667820069,0.0,36.538048076923076,15.358361774744026,69.231,30.33007507507508,40.80491379310345,20.247954545454547,58.277304054054056,51.95182582582582,16.336804455445545,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.48136518771331,89.385,0.0,21.556922155688625,26.262518518518515,0.0,0.0,0
Brem_137,95.882,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.987,29.850850746268655,0.0,91.509,23.04703125,93.984,72.53242060085836,66.923,76.87105102040816,79.03226958525345,0.0,94.025,38.50603448275862,62.46951089588377,44.636920415224914,87.63474193548387,78.36492548076924,15.016894197952217,82.69262130177515,95.195,80.45943103448275,91.736,71.11491554054054,51.05135135135135,80.44577227722773,97.26,80.93481654676259,93.927,82.6704715909091,0.0,0.0,0.0,31.707634146341462,59.81197802197802,0.0,61.43338566552901,69.83204469273743,0.0,76.6462754491018,10.774410774410775,14.779009596928981,0.0,1
Brem_179,16.862827450980394,91.47307364341084,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,71.67400858369099,69.231,14.965731292517008,76.95812903225807,0.0,24.843,37.930689655172415,28.57179661016949,46.36663667820069,0.0,11.778786057692308,15.358361774744026,69.231,27.62714414414414,19.54022988505747,20.247954545454547,58.277304054054056,51.95182582582582,0.0,98.288,0.0,95.142,14.772613636363637,0.0,0.0,0.0,32.317243902439024,0.0,0.0,63.48136518771331,0.0,0.0,21.556922155688625,89.56275757575757,0.0,0.0,0
CMCC-1,95.686,92.6355503875969,0.0,95.076,54.89152173913043,91.72,96.935,40.47591836734694,92.086,89.935,29.10411194029851,90.722,91.509,22.6562109375,93.821,72.53242060085836,66.923,76.87105102040816,76.7281935483871,0.0,94.025,38.50603448275862,61.98533414043583,44.636920415224914,87.63474193548387,78.60550240384616,15.016873720136516,82.988,95.495,80.45943103448275,91.736,71.11491554054054,50.450315315315315,80.44577227722773,97.26,80.93481654676259,93.927,83.52304261363636,0.0,0.0,0.0,31.707634146341462,59.497466248037675,0.0,61.43338566552901,60.89385474860335,0.0,76.6462754491018,7.407400673400673,14.779009596928981,0.0,1
CR1821,87.45119019607844,93.02285465116279,0.0,96.97,0.0,80.89177388535032,98.851,0.0,100.0,54.220571428571425,11.940287313432837,0.0,96.226,25.000359375000002,0.0,12.017296137339056,68.718,20.06815306122449,61.05997004608295,0.0,25.786440251572326,38.792672413793106,29.297723970944315,45.674892733564015,0.0,23.317471153846153,14.334692832764507,16.864045857988167,30.030528528528528,47.70153448275862,14.87593388429752,59.12179054054054,51.35142342342343,0.0,98.973,0.0,62.34821052631579,99.148,0.0,0.0,0.0,31.097859756097563,72.3702354788069,0.0,64.16425938566553,98.324,0.0,10.778407185628742,28.11439562289562,0.0,27.11864406779661,0
CR2621,87.45119019607844,93.02285465116279,0.0,96.97,56.52130434782609,0.0,98.851,13.435285714285715,100.0,69.48043831168832,11.940287313432837,0.0,96.226,25.000359375000002,0.0,12.017296137339056,52.82030769230769,20.06815306122449,61.52063940092167,0.0,25.786440251572326,38.792672413793106,21.79160774818402,45.674892733564015,0.0,23.79825360576923,14.334692832764507,17.89944970414201,30.030528528528528,47.70153448275862,14.87593388429752,44.341236486486494,51.35142342342343,0.0,98.973,0.0,97.571,99.148,0.0,0.0,0.0,31.097859756097563,68.91647880690739,0.0,64.16425938566553,98.324,0.0,10.778407185628742,28.11439562289562,0.0,27.11864406779661,0
CSL10083,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.477481343283582,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.44595523648648,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,62.29075418994413,0.0,22.15551796407186,94.276,35.70040307101728,27.118677966101696,0
CSL4002,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.477481343283582,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.44595523648648,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,62.29075418994413,0.0,22.15551796407186,94.276,35.70040307101728,27.118677966101696,0
Duyster,95.882,91.93806434108527,0.0,94.5454,55.760739130434786,93.0574,95.785,39.86374591836734,92.9494,88.11699999999999,29.253562686567165,86.80399381443299,92.6412,23.3591109375,0.0,71.33064377682402,68.92339999999999,20.407809523809526,77.8798341013825,0.0,24.843,38.1608275862069,28.765199031477,46.089939100346015,0.0,36.922915384615386,15.221774744027304,68.7574,30.089840840840843,42.6437183908046,18.760281818181817,58.41227297297297,51.47134774774774,15.532291460396038,97.8768,0.0,94.818,83.18169204545454,0.0,0.0,0.0,32.07340000000001,59.71762448979591,0.0,64.0271890784983,72.06682569832404,0.0,21.556922155688625,22.289500336700335,0.0,27.118677966101696,0
Duyster-Boelhouwer,95.882,91.47307364341084,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,84.53598969072165,93.396,23.8277109375,0.0,71.67400858369099,69.231,20.407809523809526,76.95812903225807,0.0,24.843,37.930689655172415,28.57179661016949,46.36663667820069,0.0,36.538048076923076,15.358361774744026,69.231,30.33007507507508,40.80491379310345,20.247954545454547,58.277304054054056,51.95182582582582,16.336804455445545,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.48136518771331,68.715,0.0,21.556922155688625,21.885575757575758,0.0,0.0,0
FMAS_AP1,95.686,92.24805813953488,0.0,95.076,54.89152173913043,91.72,96.935,40.81604421768707,92.086,87.987,29.10411194029851,0.0,91.509,23.04703125,0.0,64.37768240343348,68.462,20.407809523809526,78.80214746543778,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.5,15.016894197952217,68.195,30.030285285285288,45.40192528735632,16.528772727272727,58.276606418918924,50.15,12.87104702970297,97.26,0.0,93.927,82.9546619318182,0.0,0.0,0.0,31.707634146341462,59.654722135007844,0.0,64.84592491467576,37.43048603351955,0.0,23.353502994011976,94.276,15.355071017274474,27.118677966101696,0
FMAS_AP7,95.686,92.24805813953488,0.0,95.076,54.89152173913043,91.72,96.935,40.81604421768707,92.086,87.987,29.10411194029851,0.0,91.509,23.04703125,0.0,64.37768240343348,68.462,20.407809523809526,78.80214746543778,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.5,15.016894197952217,68.047,30.030285285285288,45.40192528735632,16.528772727272727,58.276606418918924,50.15,12.87104702970297,97.26,0.0,93.927,82.9546619318182,0.0,0.0,0.0,31.707634146341462,59.654722135007844,0.0,64.84592491467576,37.43048603351955,0.0,23.353502994011976,94.276,15.355071017274474,27.118677966101696,0
FMAS_AW1,95.686,92.24805813953488,0.0,95.455,55.43478260869565,91.083,96.935,40.47591836734694,92.086,87.987,29.10411194029851,0.0,91.509,24.218359375000002,0.0,72.53242060085836,68.718,20.40792176870748,25.57603686635945,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.699617747440271,67.899,30.33007507507508,45.40192528735632,16.528772727272727,58.10804222972973,50.15,13.366457920792078,97.26,0.0,93.927,83.23885227272727,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,45.2513966480447,0.0,22.15559281437126,94.276,35.892264875239924,0.0,0
FMAS_AW2,95.686,92.24805813953488,0.0,95.455,55.43478260869565,91.083,96.935,40.47591836734694,92.086,87.987,29.10411194029851,0.0,91.509,24.218359375000002,0.0,72.53242060085836,68.718,20.40792176870748,25.57603686635945,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.699617747440271,67.899,30.33007507507508,45.40192528735632,16.528772727272727,58.10804222972973,50.15,13.366457920792078,97.26,0.0,93.927,83.23885227272727,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,45.2513966480447,0.0,22.15559281437126,94.276,35.892264875239924,0.0,0
FMAS_KW1,95.098,92.24805813953488,0.0,95.076,54.89152173913043,91.72,96.935,40.81604421768707,92.086,87.987,29.10411194029851,0.0,91.195,23.04703125,0.0,66.95265665236052,68.462,20.407809523809526,79.03226958525345,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,67.751,30.030285285285288,45.40192528735632,16.528772727272727,58.276606418918924,50.15,13.118752475247522,97.26,0.0,93.927,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,37.43048603351955,0.0,22.15559281437126,94.276,35.892264875239924,0.0,0
FMAS_PN3,95.686,92.24805813953488,0.0,95.076,54.89152173913043,91.72,96.935,40.81604421768707,92.086,87.987,29.10411194029851,0.0,91.509,23.04703125,0.0,64.37768240343348,68.462,20.407809523809526,78.80214746543778,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.5,15.016894197952217,68.047,30.030285285285288,45.40192528735632,16.528772727272727,58.276606418918924,50.15,12.87104702970297,97.26,0.0,93.927,82.9546619318182,0.0,0.0,0.0,31.707634146341462,59.654722135007844,0.0,64.84592491467576,37.43048603351955,0.0,23.353502994011976,94.276,15.355071017274474,27.118677966101696,0
FMAS_PN5,95.49,91.86056589147287,0.0,95.455,55.97804347826087,94.904,95.019,40.64645238095238,93.525,88.312,29.10428358208955,90.206,93.082,23.828359374999998,0.0,71.24431759656652,68.974,20.747999999999998,78.80214746543778,0.0,25.786481132075473,37.06920114942528,29.05530266343826,45.674892733564015,0.0,37.74069711538462,15.016894197952217,18.195041420118343,30.030285285285288,45.40192528735632,19.421454545454544,58.78329054054054,51.65177177177177,13.118752475247522,97.945,0.0,94.737,82.38633522727272,0.0,0.0,0.0,0.0,59.96823861852433,0.0,64.84592491467576,68.715,0.0,21.556610778443115,54.20856565656565,0.0,25.423644067796612,0
FMAS_RT2,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.72,96.935,40.98657823129252,92.086,87.987,29.10411194029851,0.0,91.509,23.04703125,0.0,73.39083261802575,68.718,20.407809523809526,79.03226958525345,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.030285285285288,45.40192528735632,16.528772727272727,58.10804222972973,50.15,13.118752475247522,97.26,0.0,93.927,82.9546619318182,0.0,0.0,0.0,31.707634146341462,59.654722135007844,0.0,64.84592491467576,37.43048603351955,0.0,22.15559281437126,94.276,15.355071017274474,0.0,0
Fox_32256,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
GR5,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,34.86363945578231,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,57.60337327188941,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.276606418918924,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,55.866078212290496,0.0,22.15559281437126,94.276,35.70040307101728,27.118677966101696,0
HO0905CK,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
HROSC,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,64.2858801843318,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,93.939,35.70040307101728,27.118677966101696,0
Hook,100.0,96.89896124031007,0.0,100.0,55.97804347826087,100.0,98.85067432950193,41.4969387755102,97.12221582733812,100.0,27.612380597014926,79.38167010309279,56.91823899371069,100.0,100.0,100.0,100.0,100.0,88.24855299539169,92.08860759493672,99.686,100.0,99.758,100.0,91.93548387096774,100.0,99.659,99.852,99.7,100.0,100.0,99.493,100.0,100.0,99.658,100.0,100.0,100.0,59.07657230769231,100.0,92.938,99.39,99.686,0.0,99.659,100.0,0.0,100.0,71.38072390572391,36.468765834932825,76.27121186440678,1
IP1507003,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.276606418918924,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,55.866078212290496,0.0,22.15559281437126,94.276,35.70040307101728,27.118677966101696,0
IP1512014,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.276606418918924,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,55.866078212290496,0.0,22.15559281437126,94.276,35.70040307101728,27.118677966101696,0
IP1512015,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.276606418918924,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,55.866078212290496,0.0,22.15559281437126,94.276,35.70040307101728,27.118677966101696,0
IP1512016,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.10411194029851,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.276606418918924,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,55.866078212290496,0.0,22.15559281437126,94.276,35.70040307101728,27.118677966101696,0
IP1710039,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
IP1710040,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
IP1710043,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
IP1710044,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
IP1710045,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
