Unnamed: 0	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740724.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002740041.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000799637.1	WP_000579813.1	WP_000600954.1	WP_061236010.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_002733615.1	WP_010578390.1	WP_003009953.1	WP_003009503.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009523.1	WP_003009310.1	WP_004479640.1	WP_004479635.1	WP_004434477.1	WP_004434773.1	WP_004421329.1	WP_004421044.1	WP_036063888.1	WP_243817855.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_016748630.1	WP_016560441.1	WP_016560426.1	WP_244266170.1	WP_000980525.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108488.1	WP_002108487.1	WP_002108506.1	WP_002108485.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000580577.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_002108484.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280040.1	WP_237578348.1	WP_004280867.1	WP_004280058.1	WP_100224632.1	WP_020780101.1	WP_011669928.1	WP_004779589.1	WP_004779550.1	WP_011669929.1	WP_004779559.1	WP_000361605.1	WP_000699347.1	WP_000208484.1	WP_000373631.1	WP_000723077.1	WP_000853941.1	WP_001055393.1	WP_000125000.1	WP_000950837.1	WP_000721297.1	WP_000703222.1	WP_032921258.1_26	WP_004462133.1_63	WP_004478059.1_71	WP_004477915.1_81	WP_061209096.1	WP_061209098.1	True_serogroup
200403458	75.47171698	30.60096175	34.05967302	36.45207097	22.98643792	30.03225559	26.11974627	35.75567442	22.41978648	22.56789105	29.19503356	77.2884339	79.078	28.87288732	33.01572698	32.8304717	28.23526387	39.528	12.31044351	0.0	25.98856497	17.24725705	22.59882486	18.22759866	27.6123806	0.0	42.289	10.18674703	32.55799336	35.08279558	38.96453951	0.0	0.0	31.03452107	29.16657955	20.93832161	32.14310969	29.30483384	24.000192	18.32566516	36.01547893	17.41774174	21.83875287	32.04383978	14.3244973	16.18259751	64.54308864	94.61881166	91.87988889	98.708	84.04845283	60.1401451	61.39066667	89.565	95.055	32.40709722	0.0	69.19478673	87.603	95.223	95.745	96.476	37.20127304	91.02953488	91.176	65.83333333	98.193	96.624	95.417	51.68319802	84.05792271	92.20811688	90.317	46.09665428	0.0	0.0	42.38078571	0.0	82.81565217	66.00476821	22.11071524	25.14312857	23.22025077	0.0	73.193	37.72461078	0.0	44.5315	34.8839907	12.3562069	13.43268657	9.610431169	22.70144253	0.0	11.75459114	0.0	27.7355827	Mini
niid24	72.64116981	33.06036885	36.23941962	18.06454839	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.54269831	84.043	30.98623239	32.38087619	32.0757283	23.36137311	39.233	32.37731872	70.42220657	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	24.43401357	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	99.742	100.0	100.0	100.0	99.71	100.0	100.0	82.29467869	99.526	99.587	99.682	100.0	100.0	99.829	95.34883721	99.51	100.0	99.699	99.578	91.48961047	0.0	36.71480676	0.0	90.952	39.03363569	0.0	0.0	40.0003619	0.0	79.50263768	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	44.14109375	33.48851163	37.64340517	12.83585075	8.311662338	22.9887069	7.786772541	11.24365417	11.36755519	28.24403053	Hebdomadis
200702252	75.47171698	30.60096175	34.05967302	36.45207097	22.98643792	30.03225559	26.11974627	35.75567442	22.41978648	22.56789105	29.19503356	75.59288136	79.078	28.87288732	33.01572698	32.8304717	28.23526387	39.528	19.39308263	0.0	26.55403955	17.24725705	23.72911299	18.22759866	27.6123806	0.0	30.34816915	17.99654499	32.55799336	26.24340884	38.96453951	0.0	0.0	31.03452107	29.16657955	20.93832161	27.80638776	29.30483384	18.40006	9.049638009	36.01547893	17.41774174	21.83891954	25.69030939	14.3244973	26.97074689	53.46240997	98.206	91.87988889	98.708	98.285	34.79011364	94.245	89.565	59.34075824	35.18502315	0.0	69.19478673	87.603	94.904	67.0212766	81.05713216	60.75059556	91.02953488	91.176	65.83333333	97.892	96.624	56.30136825	58.41566337	93.72	91.34220779	90.317	46.09665428	0.0	0.0	44.76227143	0.0	82.81565217	73.95153422	22.11071524	25.14312857	20.43341176	0.0	72.892	37.72461078	0.0	44.5315	33.48793488	11.63787213	13.43268657	9.610431169	22.70144253	0.0	11.24365417	0.0	26.71740458	Mini
201101058	100.0	33.06047541	36.51189646	36.77419355	22.81898993	31.30977636	29.10474627	35.4655814	21.70785053	23.73547471	29.53032886	98.64447458	98.936	31.68982394	33.65044762	33.20712453	28.90771429	38.938	34.23289713	0.0	26.55362712	17.24725705	23.72908475	22.0735786	29.10447761	0.0	43.11808955	29.37193548	31.894	33.42498619	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.7010574	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	29.83420994	12.70261622	28.21563485	97.23	95.9642287	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0.0	0.0	36.77645041	0.0	39.00690426	0.0	62.28696246	85.71383721	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	97.403	82.53977619	45.3532342	0.0	0.0	44.28617143	0.0	0.0	0.0	22.27809045	24.85693714	23.52920433	10.01621675	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Mini
201600674	100.0	33.06047541	36.51189646	36.77419355	22.81898993	31.30977636	29.10474627	35.4655814	21.70785053	23.73547471	29.53032886	98.64447458	98.936	31.68982394	33.65044762	33.20712453	28.90771429	38.938	34.23289713	0.0	26.55362712	17.24725705	23.72908475	22.0735786	29.10447761	0.0	43.11808955	29.37193548	31.894	35.35927072	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.7010574	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	28.63113693	97.23	95.9642287	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0.0	0.0	83.884	91.083	95.035	95.595	62.28696246	85.71383721	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	97.403	82.53977619	45.3532342	0.0	0.0	44.28617143	0.0	78.67449275	82.34	22.27809045	24.85693714	23.52920433	10.01621675	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Mini
148248	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.88122034	84.043	30.98623239	32.38087619	32.0757283	23.36137311	39.233	32.37731872	70.89221127	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	19.23108597	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	100.0	100.0	100.0	100.0	99.71	100.0	100.0	82.29467869	99.526	99.587	64.3309586	100.0	100.0	99.829	95.34883721	99.51	99.722	99.699	99.578	91.48961047	0.0	36.71480676	0.0	90.952	47.95564312	0.0	0.0	40.0003619	0.0	79.71036853	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	44.14109375	33.48851163	12.50013793	12.83585075	8.311662338	22.9887069	7.786772541	11.58417376	11.36755519	28.24403053	Hebdomadis
201600678	100.0	33.06047541	36.51189646	36.77419355	22.81898993	31.30977636	29.10474627	35.4655814	21.70785053	23.73547471	29.53032886	98.64447458	98.936	31.68982394	33.65044762	33.20712453	28.90771429	38.938	20.91075885	0.0	26.55362712	17.24725705	23.72908475	22.0735786	29.10447761	0.0	43.11808955	17.82677419	31.894	35.35927072	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.7010574	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	28.63113693	97.23	95.9642287	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0.0	0.0	83.884	91.083	95.035	95.595	35.15378157	85.71383721	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	97.403	82.53977619	45.3532342	0.0	0.0	44.28617143	0.0	78.67449275	82.34	22.27809045	24.85693714	20.43341176	10.01621675	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Mini
201000851	100.0	33.06047541	36.51189646	36.77419355	22.81898993	31.30977636	29.10474627	35.4655814	21.70785053	23.73547471	29.53032886	98.64447458	72.34048227	31.68982394	33.65044762	32.8304717	28.90771429	38.938	20.91075885	0.0	27.68344633	17.24725705	24.29374011	22.0735786	29.10447761	0.0	43.11808955	17.82677419	32.89067442	35.35927072	38.96453951	20.748	20.11468966	31.80091954	31.81775758	20.60321608	33.9290051	28.7010574	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	28.63113693	97.23	95.9642287	93.16287607	98.45	98.285	93.531	93.525	67.24634203	59.34075824	35.18502315	0.0	0.0	83.884	91.083	95.035	95.595	41.2968413	69.10315615	88.725	90.833	91.566	85.65405907	94.926	54.05938218	98.068	97.403	82.53977619	45.3532342	0.0	0.0	44.28617143	0.0	78.67449275	82.34	22.27809045	24.85693714	23.52920433	10.01621675	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.73128358	0.0	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Mini
56163	75.47171698	31.69450273	34.05967302	36.45207097	22.98643792	30.35131629	26.11974627	35.4655814	22.06394306	22.56789105	29.53006711	76.94875254	79.433	28.87288732	33.01572698	33.20712453	28.23526387	39.528	30.35410118	0.0	25.98856497	17.24725705	22.59861017	18.22759866	27.6123806	0.0	43.2832272	28.69263158	32.22588704	35.08279558	38.96453951	0.0	0.0	31.03452107	29.16657955	20.93832161	33.41828571	29.30483384	25.600176	19.68307692	36.01547893	17.41774174	21.83875287	32.04383978	14.3244973	16.18259751	96.953	98.206	92.30755128	98.45	98.456	96.503	94.245	88.69516522	95.055	35.18502315	0.0	0.0	88.843	95.223	95.39	96.476	91.46778157	91.36230233	91.176	95.833	98.193	96.624	94.599	94.059	93.72	92.20811688	90.0	40.89225279	0.0	0.0	44.76227143	0.0	82.81565217	85.872	22.11071524	25.14312857	23.22025077	10.0163202	73.193	38.02350299	0.0	44.5315	34.8839907	13.07457615	13.43268657	18.96128571	22.70144253	0.0	11.24365417	10.70827018	27.98982952	Mini
148250	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.54269831	84.043	30.98623239	32.38087619	32.0757283	23.36137311	39.233	32.37731872	70.89221127	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	19.23108597	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	100.0	100.0	100.0	100.0	99.71	100.0	100.0	82.29467869	99.526	99.587	99.682	100.0	100.0	99.829	95.34883721	99.51	99.722	99.699	99.578	91.48961047	0.0	36.71480676	0.0	90.952	40.14883271	0.0	0.0	40.0003619	0.0	79.50263768	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	43.74971875	33.48851163	12.50013793	12.83585075	19.22097403	22.9887069	7.786772541	11.24365417	11.36755519	28.24403053	Hebdomadis
168036	72.64116981	33.33305191	36.23941962	35.80629677	26.67767114	29.71286901	27.61166418	35.75567442	22.42015302	22.56789105	28.52322148	72.54269831	84.043	30.98623239	32.38087619	33.20712453	23.36137311	38.938	19.05566442	70.89221127	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	20.03391511	31.56167442	35.08279558	38.96453951	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.60725076	26.39988	19.00486425	34.86576628	17.41756757	23.56287931	32.04383978	0.0	16.18244813	100.0	100.0	97.86324786	98.708	98.628	97.203	98.801	96.522	91.75796703	37.50044444	0.0	0.0	92.562	94.904	96.809	93.392	56.82588737	94.35244186	89.706	97.778	99.398	98.734	39.11614894	0.0	46.86	0.0	90.635	21.9332342	93.27532164	90.608	95.714	93.852	87.37060248	93.598	22.44572864	25.14312857	21.672	10.83756814	74.096	38.32353293	0.0	43.74971875	33.48851163	12.64366092	12.83585075	19.22097403	22.98835057	8.606538934	11.24365417	11.36755519	28.75282443	Sejroe
200901263	77.35849057	31.69431694	34.33232698	37.41945806	22.81898993	30.99000319	29.10474627	35.17451163	22.77561566	24.51386381	30.87281208	89.831	82.979	30.98630282	33.65044762	32.83027925	28.5710084	39.233	34.40147049	0.0	26.55381921	17.41308126	23.72844068	21.23753846	29.85095522	0.0	43.78083582	31.23922581	31.22886047	34.80632044	38.69228338	21.42902041	20.68968966	30.65132184	32.95480682	20.77037186	33.9290051	28.39864048	27.600248	17.87315385	36.78153257	17.41756757	22.98850575	31.49190608	13.78365405	28.21540249	96.676	95.51542601	93.58955983	97.933	97.77	93.007	93.525	88.406	95.604	35.18502315	0.0	0.0	83.471	89.809	94.681	96.035	62.96931399	85.71448505	87.745	91.944	93.675	86.498	99.836	100.0	100.0	100.0	99.841	57.62066171	0.0	0.0	44.28617143	0.0	81.9876087	82.561	22.27809045	25.14312857	20.43341176	11.0014844	73.795	38.02350299	8.23790389	44.5315	34.41816744	12.93107759	13.73128358	0.0	22.41390805	11.06541803	11.07311414	11.8614827	28.49922392	Mini
cr2020	75.47171698	30.60096175	34.05967302	35.80633871	22.98643792	30.35131629	26.86561194	35.75567442	22.41978648	22.56789105	29.53006711	77.2884339	78.723	28.87288732	33.01572698	33.20712453	28.23526387	39.528	19.22418212	0.0	25.98856497	17.24725705	22.59861017	18.22759866	27.6123806	0.0	43.11808955	19.35498812	32.22588704	35.08279558	38.96453951	0.0	0.0	31.03452107	29.16657955	20.93832161	33.41828571	29.30483384	25.600176	19.45692308	36.01547893	17.41774174	21.83875287	32.04383978	0.0	16.59764315	97.23	97.758	92.30755128	98.45	97.942	96.678	93.765	90.435	96.154	69.444	95.08239344	72.51170616	90.496	95.541	95.39	96.476	57.3378942	91.36230233	91.176	96.944	98.193	96.203	88.54384615	0.0	38.16425121	0.0	90.159	42.3794052	0.0	0.0	35.7145619	0.0	80.95205383	88.742	22.11071524	25.14312857	23.22025077	10.18041872	73.193	37.72461078	0.0	44.5315	34.8839907	13.21841236	13.43268657	18.44153766	23.27586207	0.0	11.24365417	10.70827018	27.98982952	Hebdomadis
200701203	100.0	33.06047541	36.51189646	36.77419355	18.792	31.30977636	29.10474627	27.61592442	21.70785053	0.0	29.53032886	68.13574576	59.21970213	31.68982394	17.77782857	25.66063396	19.32768908	29.79340413	20.91075885	0.0	26.55362712	17.08143284	23.72908475	18.06030769	29.10447761	0.0	43.11808955	17.82677419	32.89067442	26.24340884	38.96453951	20.748	20.11459195	24.90396552	31.81775758	14.9079263	33.9290051	22.35636254	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	24.30933702	12.70261622	16.18244813	55.40183102	95.9642287	93.16287607	98.45	57.632753	74.47548252	93.525	53.0435942	94.505	0.0	0.0	0.0	64.04986364	78.66257325	28.72326241	95.595	38.73698805	69.10315615	62.25453431	50.55555556	91.566	51.47691983	43.04440262	16.83164752	0.0	0.0	80.31728571	45.3532342	0.0	0.0	0.0	0.0	46.37689441	40.61804857	17.25310553	25.14312857	23.52920433	10.01621675	72.892	31.43742515	0.0	43.74971875	34.41816744	12.93107759	13.73128358	0.0	15.22978448	0.0	10.39182283	12.19130148	25.95381679	Mini
201800317	100.0	33.06047541	36.51189646	36.77419355	22.65091946	31.30977636	29.10474627	35.75567442	21.35225623	23.73547471	29.53032886	97.96578305	99.645	31.68982394	33.65044762	33.20712453	28.73936134	39.233	34.23289713	0.0	26.55362712	17.08143284	23.72908475	21.90662207	29.10447761	0.0	43.11808955	29.37193548	31.894	35.35927072	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	29.04584232	96.953	95.9642287	93.16287607	98.45	98.285	93.531	93.765	83.76811594	0.0	38.42598148	0.0	0.0	88.843	91.083	95.035	95.595	62.28696246	85.71383721	88.725	90.833	91.867	85.65405907	38.95286579	0.0	44.928	0.0	82.53977619	36.80308922	98.83	99.448	99.524	100.0	93.78857143	99.117	22.11075377	24.85693714	23.52920433	10.01621675	73.193	38.62229042	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Sejroe
m498	75.47171698	31.42101639	34.05967302	36.12893548	22.98643792	29.71240895	26.11974627	35.4655814	22.41978648	22.56789105	29.53006711	76.9492678	79.078	28.87288732	33.01572698	33.20712453	28.23526387	39.233	30.52238449	0.0	25.98856497	17.24725705	22.59861017	18.22759866	27.6123806	0.0	43.11808955	28.35294907	32.22588704	34.53090055	38.96453951	0.0	0.0	31.03452107	29.16657955	20.93832161	33.41853061	29.30483384	25.600176	19.68307692	36.01547893	17.41774174	21.83875287	31.76787293	0.0	16.59764315	97.23	97.758	92.30755128	98.191	98.285	96.678	94.245	83.76811594	0.0	38.88924074	0.0	70.14206161	90.083	95.223	95.745	96.476	90.27313993	91.36230233	91.176	96.389	98.193	96.624	39.77124877	0.0	45.411	0.0	90.317	40.52030855	93.56760234	90.608	97.143	92.623	85.50704348	90.949	22.11071524	25.42857143	23.22025077	10.0163202	73.193	37.72461078	0.0	44.5315	34.8839907	13.07457615	13.43268657	18.1821039	22.70144253	0.0	11.75459114	10.70827018	29.00775573	Sejroe
112_izsler	100.0	33.60637158	36.7843733	37.41945806	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	13.38293309	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
200803703	71.69816981	33.05964481	34.87754768	36.12892903	27.01355201	28.43484984	27.61164179	35.17451163	23.13135943	23.73547471	29.53032886	70.50880678	87.234	30.98630282	32.38087619	32.45257358	23.36151261	39.233	34.06439966	0.0	26.55362712	24.04629187	23.72844068	21.23730936	29.10447761	16.12908602	43.11808955	29.37193548	32.55790365	35.35927072	38.96453951	0.0	0.0	31.80091954	29.54526515	20.93798325	32.14279337	28.09622356	27.99978	27.60220362	36.01489272	17.71756757	25.86213793	32.32082873	12.70261622	29.04553942	98.061	95.9642287	91.87988889	97.674	98.285	93.706	93.525	88.406	95.055	82.87	0.0	0.0	88.843	90.446	95.39	95.595	62.11652048	86.71118605	88.235	90.833	91.566	85.65405907	93.78026187	0.0	36.71480676	0.0	84.76224286	41.63610781	0.0	0.0	40.00011429	0.0	91.30481159	89.625	22.2779397	25.14275429	21.98164706	0.0	72.59	38.02350299	0.0	44.14109375	33.95333953	39.51195259	13.13426866	9.610316883	22.41351724	7.786772541	11.24365417	0.0	27.73496183	Mini
ip1506001	100.0	33.60637158	36.7843733	37.41945806	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	34.20120818	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
158128	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.54269831	84.043	30.98623239	32.38087619	32.0757283	23.36137311	39.233	32.37731872	70.42220657	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	19.23108597	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	100.0	100.0	100.0	100.0	99.71	100.0	100.0	82.29467869	99.526	99.587	99.682	100.0	100.0	99.829	95.34883721	99.51	99.722	99.699	99.578	91.48961047	0.0	36.71480676	0.0	90.952	39.40507807	0.0	0.0	40.0003619	0.0	79.50263768	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	43.74971875	33.48851163	12.50013793	12.83585075	19.22097403	22.9887069	7.786772541	11.24365417	11.36755519	28.24403053	Hebdomadis
158133	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.54269831	84.397	30.98623239	32.38087619	32.0757283	25.54621008	39.233	32.37731872	70.42220657	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	25.79201357	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	100.0	100.0	100.0	100.0	99.71	100.0	100.0	99.672	99.526	99.587	99.682	100.0	100.0	100.0	95.34883721	99.51	100.0	99.699	100.0	91.48961047	0.0	36.71480676	0.0	90.952	40.14883271	0.0	0.0	40.0003619	0.0	79.71036853	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	44.14109375	33.48851163	40.374	12.83585075	19.22097403	22.9887069	7.786772541	11.07311414	11.36755519	28.24403053	Hebdomadis
i89	100.0	33.60637158	36.7843733	37.41945806	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	21.93310037	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
200901116	77.35849057	31.69431694	34.33232698	37.41945806	22.81898993	30.99000319	29.10474627	35.17451163	22.77561566	24.51386381	30.87281208	89.831	82.979	30.98630282	33.65044762	32.83027925	28.5710084	39.233	34.40147049	0.0	26.55381921	17.41308126	23.72844068	21.23753846	29.85095522	0.0	43.78083582	31.23922581	32.55795349	34.80632044	38.69228338	21.42902041	20.68968966	30.65132184	32.95480682	20.77037186	33.9290051	28.39864048	27.600248	17.87315385	36.78153257	17.41756757	22.98850575	31.49190608	13.78365405	28.21540249	96.676	95.51542601	93.58955983	97.933	97.77	93.007	93.525	88.406	95.604	35.18502315	0.0	0.0	83.471	89.809	94.681	96.035	62.96931399	85.71448505	87.745	91.944	93.675	86.498	99.836	100.0	100.0	100.0	99.841	57.62066171	0.0	0.0	44.28617143	0.0	81.9876087	82.561	22.27809045	25.14312857	23.22025077	11.0014844	73.795	38.02350299	8.23790389	44.5315	34.41816744	12.93107759	13.73128358	0.0	22.41390805	11.06541803	12.09538671	11.8614827	28.49922392	Mini
201600682	100.0	33.06047541	36.51189646	36.77419355	22.81898993	31.30977636	29.10474627	35.4655814	21.70785053	23.73547471	29.53032886	98.64447458	98.936	31.68982394	33.65044762	33.20712453	28.90771429	38.938	28.66736931	0.0	26.55362712	17.24725705	23.72908475	22.0735786	29.10447761	0.0	43.11808955	25.1270017	31.894	35.35927072	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.7010574	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	28.63113693	97.23	95.51542601	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0.0	0.0	83.884	91.083	95.035	95.595	53.75422184	85.71383721	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	96.97	82.53977619	45.3532342	0.0	0.0	44.28617143	0.0	78.67449275	82.34	22.27809045	24.85693714	23.52920433	0.0	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	0.0	25.95381679	Mini
201700040	100.0	33.06047541	36.51189646	36.77419355	22.81898993	30.99000319	29.10474627	35.4655814	21.35225623	23.73547471	29.53032886	98.64447458	98.227	31.68982394	33.65044762	33.20712453	28.90771429	38.938	34.23289713	0.0	26.55362712	17.24725705	23.72908475	22.0735786	29.10447761	0.0	43.11808955	29.37193548	31.894	35.35927072	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.7010574	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	28.63113693	97.23	95.9642287	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0.0	0.0	83.884	91.083	95.035	95.595	62.28696246	85.71383721	88.235	90.833	91.867	85.65405907	94.926	98.614	98.068	97.403	82.69852381	45.3532342	0.0	0.0	44.28617143	0.0	78.67449275	82.34	22.27809045	24.85693714	20.43341176	10.01621675	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.13426866	9.090818182	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Mini
