Unnamed: 0	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740804.1	WP_002740724.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002740041.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_004503102.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004434686.1	WP_004434935.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450690.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_004450670.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_244266170.1	WP_016560457.1	WP_000980525.1	WP_000653659.1	WP_017214689.1	WP_020981249.1	WP_001256699.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108487.1	WP_002108506.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000651740.1	WP_000579360.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_100224632.1	WP_000361605.1	WP_000699347.1	WP_000623952.1	WP_000208484.1	WP_000723077.1	WP_000853941.1	WP_000125000.1	WP_000950837.1	WP_000952994.1	WP_000721297.1	WP_000358359.1	WP_000513413.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462133.1_63	WP_004462125.1_70	WP_004478059.1_71	WP_016551793.1_72	WP_004462889.1_79	WP_004477915.1_81	WP_061209098.1	True_serogroup
valbuzzi1427	72.64116981	95.355	95.64	92.581	25.54756691	22.65080537	29.39311821	0.0	31.68630523	22.42015302	23.73561479	20.47004027	0.0	84.397	79.839	26.68295192	0.0	32.38087619	27.92464906	0.0	23.36137311	31.85853982	69.4831784	27.09815348	81.35621469	22.54908333	30.13266556	17.41308126	22.70504348	81.35621469	75.2019407	21.23730936	32.19497561	0.0	0.0	0.0	19.26887043	82.84316912	32.87264917	25.05877283	38.41964305	0.0	0.0	45.40192529	37.50021635	29.05530266	45.67489273	50.75063063	95.785	94.318	89.341	92.62958124	95.408	83.0	90.332	97.6	95.475	91.954	76.737	17.41756757	25.5104949	54.598	64.44417778	29.55769337	86.683	13.78371892	98.63	100.0	86.145	26.14966344	42.55812159	0.0	26.906	30.76888034	31.00768992	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.36174468	15.61447176	38.23522059	29.2168012	21.09702532	0.0	26.7655316	51.59126298	30.8568	0.0	21.672	28.31340964	36.82622754	43.74971875	33.48851163	43.9865945	40.374	0.0	0.0	9.350555844	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Grippotyphosa
61h	70.75439623	98.634	99.183	99.677	24.81728467	27.01355201	28.43484984	27.61164179	32.55821221	23.13135943	24.12432296	15.43645638	70.16908475	86.879	0.0	27.40413702	30.98630282	32.38087619	90.566	87.013	23.36151261	32.15294985	70.89221127	27.81807194	52.54210169	54.65671569	29.80098675	24.04629187	23.9133913	53.10735593	0.0	21.23730936	29.26829268	29.10447761	16.12908602	0.0	22.92329568	63.23544118	75.69051105	26.69759251	38.96453951	0.0	0.0	41.95365517	36.53859375	29.78247458	46.0202699	51.95182583	95.785	94.697	65.50420349	95.98037688	96.684	83.333	91.23851964	97.6	96.38	88.889	75.529	72.37237237	99.745	100.0	100.0	100.0	99.516	99.73	33.97270685	29.04553942	76.506	24.69723971	41.08990985	98.14	30.49377578	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	39.70544118	29.81915964	27.00394937	0.0	21.93327881	52.26142714	30.57140286	0.0	22.29129412	28.6145	37.12551497	44.14109375	33.95333953	45.36049485	39.51195259	0.0	0.0	50.64964156	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Pomona
mallika	72.64116981	95.355	95.64	93.871	25.06051582	26.67767114	29.71286901	27.61166418	31.39553779	22.42015302	24.12432296	20.47004027	72.54269831	84.397	0.0	26.44252644	30.98623239	32.38087619	98.868	87.662	25.54621008	32.44846018	70.89221127	27.33841966	80.79105085	22.54908333	29.80099338	24.54381095	22.94686957	80.79105085	0.0	21.23730936	32.19497561	28.35853731	0.0	0.0	19.26887043	82.59788971	80.93886188	25.76073302	38.96453951	0.0	0.0	44.82763218	37.74	28.81341404	45.67489273	49.84968468	96.935	95.455	90.116	92.29514238	95.918	83.0	90.03	97.6	95.475	91.954	72.50739577	17.41756757	25.76579082	54.598	64.69122963	80.38712983	88.862	13.78371892	0.0	28.21563485	98.494	26.39202663	42.34775681	0.0	31.83881166	30.76888034	25.58114729	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	29.51846386	26.58253165	0.0	43.49424535	51.75884757	30.57094286	0.0	21.672	28.6145	36.82634731	44.14109375	33.48851163	43.9865945	40.23	0.0	0.0	85.71428571	0.0	14.3677069	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Autumnalis
hrosc	72.64116981	95.628	95.64	93.871	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.36137311	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	44.23791822	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
gr5	72.64116981	95.628	95.64	93.871	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.36137311	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	85.13	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
202001526	72.64116981	28.96139891	32.42500817	88.71	37.71291727	26.67767114	29.39311821	0.0	31.68630523	22.42015302	24.12432296	20.47004027	0.0	84.043	0.0	36.77884615	0.0	32.38087619	98.868	12.66238636	23.36137311	31.85853982	70.89221127	35.9713717	43.50262147	26.47096078	43.04606623	24.54381095	33.57480193	41.8079548	0.0	21.23730936	30.732	0.0	0.0	0.0	19.26887043	36.27469118	80.66345304	33.72329977	35.42215531	0.0	76.87105102	80.45943103	78.6055024	62.22719613	44.63692042	51.05135135	96.935	95.455	40.89143411	57.11859296	79.847	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	15.91605405	29.08125	40.80451724	36.54327901	80.3863232	28.81356901	0.0	0.0	28.21563485	99.398	14.04347942	74.63339203	0.0	31.38970404	30.34182051	24.54787597	0.0	15.03498776	22.06252278	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.72529412	29.51846386	21.09702532	0.0	44.23791822	50.25144054	49.429	0.0	21.672	28.6145	36.82622754	44.14109375	33.95333953	62.8861512	44.10883333	0.0	0.0	85.19512987	0.0	14.36786207	0.0	7.581987705	0.0	0.0	11.07311414	24.68181679	Australis
1315	72.64116981	33.60671585	36.51189646	88.71	37.9566399	24.83193624	29.39311821	26.86525373	31.68630523	22.42015302	24.12432296	20.47004027	72.54269831	84.397	0.0	37.01953125	30.98623239	32.38087619	98.868	87.662	25.54621008	31.85853982	70.89221127	36.21131415	43.50262147	26.47096078	43.04606623	24.54381095	33.81638647	41.8079548	0.0	21.23730936	30.488	28.35853731	0.0	0.0	19.26887043	36.27469118	80.66345304	33.72329977	38.96453951	0.0	76.87105102	80.45943103	78.36492548	62.4695109	44.63692042	51.05135135	96.935	95.455	40.69727132	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	80.66255801	29.29745763	0.0	0.0	29.04587552	99.398	14.04347942	75.052	0.0	32.28668161	30.34182051	24.54787597	0.0	15.03498776	23.98060192	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	29.2168012	26.58253165	0.0	42.37934572	50.25144054	49.429	0.0	21.672	28.31340964	36.82622754	44.14109375	33.48851163	62.8861512	44.10883333	0.0	0.0	85.71428571	0.0	15.80483333	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Australis
brem_179	0.0	33.05964481	35.15029973	36.12892903	24.57405353	27.01355201	28.43484984	27.61164179	32.55821221	23.13135943	0.0	15.10055034	70.16947119	87.234	0.0	26.20191106	30.98630282	32.38087619	89.811	0.0	23.36151261	32.15294985	70.89221127	26.85870504	26.55362712	0.0	30.13253642	24.04629187	23.67163043	23.72844068	0.0	21.23730936	0.0	29.10447761	16.12908602	0.0	23.2557907	0.0	33.14881768	25.76147541	38.96453951	0.0	0.0	0.0	0.0	28.57179661	46.36663668	51.95182583	95.785	94.697	90.504	96.14781407	96.684	83.667	91.23851964	97.6	96.38	88.889	75.529	17.71756757	0.0	25.86213793	0.0	30.93875414	93.462	18.64858649	99.452	29.04553942	76.506	0.0	41.71891824	0.0	28.69924664	30.34182051	31.0073385	0.0	14.3358042	24.94004796	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.21725301	26.16007595	0.0	24.16347955	52.42872864	25.42857143	0.0	22.29129412	26.80761145	37.12551497	44.14109375	33.95333953	45.01707216	39.51195259	0.0	0.0	50.64964156	0.0	0.0	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Grippotyphosa
nikolaevo	70.75439623	98.634	98.365	99.032	24.57405353	27.01355201	29.07392971	28.35850746	32.55821221	22.42	21.012	15.77191946	70.84715593	87.943	0.0	26.20191106	31.68982394	32.38087619	89.811	87.338	23.36151261	31.8580885	70.89221127	26.85870504	96.61	22.05879902	30.13253642	17.41308126	21.98052174	75.70585311	0.0	21.40462709	30.73124878	29.85044776	0.0	0.0	22.92329568	82.35331863	81.76767956	25.76147541	38.96453951	0.0	20.748	40.80491379	37.98088462	29.05566102	46.0202699	54.05362162	95.402	94.697	91.2795562	96.31525126	96.429	83.333	90.33226586	97.6	96.606	88.506	74.924	15.31539039	22.19395918	53.448	65.4317037	84.53084254	95.642	18.91907027	98.63	29.04553942	76.205	25.18148184	42.97706918	0.0	30.04446188	30.34182051	31.0073385	0.0	14.3358042	25.65928058	0.0	19.90725	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.81915964	27.00394937	0.0	34.57253532	52.26142714	30.57140286	0.0	21.98164706	28.91559036	37.12551497	44.14109375	33.95333953	45.01707216	39.51195259	0.0	0.0	84.6756	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Autumnalis
325_izsler	72.64116981	28.96139891	32.42500817	88.71	37.9566399	26.67767114	29.39311821	0.0	31.68630523	22.42015302	24.12432296	20.47004027	0.0	84.043	0.0	37.01953125	0.0	32.38087619	98.868	58.11659416	25.54621008	31.85853982	70.89221127	36.21131415	43.50262147	26.47096078	43.04606623	24.54381095	33.81638647	41.8079548	0.0	21.23730936	30.732	0.0	0.0	0.0	19.26887043	36.27469118	80.66345304	33.72329977	35.42215531	0.0	76.87105102	80.45943103	78.6055024	62.4695109	44.63692042	51.05135135	96.935	95.455	40.89143411	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	80.3863232	29.29745763	0.0	0.0	28.21563485	99.398	14.04347942	74.63339203	0.0	31.83881166	30.34182051	24.54787597	0.0	15.03498776	22.06252278	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.72529412	29.51846386	21.09702532	0.0	44.23791822	50.25144054	49.429	0.0	21.672	28.6145	36.82622754	44.14109375	33.95333953	62.8861512	44.10883333	0.0	0.0	85.19512987	0.0	14.36786207	0.0	7.581987705	0.0	0.0	11.07311414	24.68181679	Australis
201700306	72.64116981	95.628	95.64	93.871	0.0	26.67767114	29.39311821	0.0	31.39553779	22.42015302	23.73561479	20.47004027	0.0	83.688	0.0	0.0	0.0	32.38087619	28.30215849	0.0	23.36137311	32.44846018	70.89221127	0.0	26.55362712	0.0	0.0	24.54381095	0.0	22.59885876	0.0	21.23730936	0.0	0.0	0.0	0.0	19.26887043	0.0	32.32066298	0.0	38.41964305	0.0	0.0	0.0	0.0	0.0	46.0202699	51.6512973	96.935	95.455	0.0	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	17.41756757	0.0	23.56287931	0.0	29.55754144	0.0	92.703	0.0	28.21563485	87.349	0.0	0.0	0.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	39.03363569	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	19.22097403	0.0	14.36786207	0.0	11.27036885	0.0	0.0	11.07311414	24.68181679	Pomona
ag07_2020	70.75439623	98.907	99.183	99.677	24.57405353	27.01355201	28.43484984	27.61164179	32.55821221	23.13135943	24.12432296	15.10055034	70.16947119	87.234	77.688	26.20191106	30.98630282	32.38087619	90.189	0.0	23.36151261	32.15294985	70.89221127	26.85870504	97.175	22.54921078	30.13253642	24.04629187	21.98052174	75.14106215	74.393531	21.23730936	30.24421463	29.10447761	16.12908602	0.0	23.2557907	82.35324755	33.14881768	25.76147541	38.96453951	0.0	0.0	40.80491379	36.53804808	28.57179661	46.36663668	51.95182583	95.785	94.697	90.5040562	96.14781407	96.684	83.667	91.23851964	97.6	96.38	88.889	75.529	17.71756757	22.19395918	54.023	65.92581728	31.49168785	93.462	18.64858649	99.452	79.253	76.506	25.18148184	41.71950524	0.0	28.2509417	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.81915964	27.00394937	0.0	13.01125651	52.42872864	30.57140286	0.0	22.29129412	28.6145	37.12551497	44.14109375	33.95333953	45.01707216	39.51195259	0.0	0.0	50.64964156	0.0	14.65527874	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Grippotyphosa
201401993	70.75439623	98.907	99.183	99.677	24.57405353	27.01355201	28.43484984	27.61164179	32.55821221	22.77609964	24.12432296	15.10055034	70.16947119	87.234	77.688	26.20191106	30.98630282	32.38087619	90.189	0.0	23.36151261	32.15341593	70.89221127	26.85870504	95.48	22.54921078	30.13253642	24.04629187	23.67163043	75.70585311	74.393531	21.23730936	30.24421463	29.10447761	0.0	0.0	23.2557907	82.35324755	33.14881768	25.76147541	38.96453951	0.0	0.0	40.23	36.53804808	28.57179661	46.36663668	50.75063063	95.785	94.697	90.504	96.31525126	96.684	83.667	91.23851964	97.6	96.154	88.889	58.30800604	17.71756757	22.19395918	53.448	65.92581728	31.49168785	93.462	18.64858649	99.452	79.253	59.33722892	25.18148184	41.71891824	0.0	28.2509417	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	32.22856928	27.00394937	0.0	26.02251301	52.42872864	30.57140286	0.0	21.98164706	28.91564157	37.12598802	44.14109375	33.95333953	45.01707216	39.51195259	0.0	0.0	84.6756	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Grippotyphosa
201801755	71.69816981	95.628	95.64	93.548	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.19327059	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	44.23791822	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Pomona
56653	72.64116981	95.355	95.64	92.581	25.54756691	27.18109396	29.39311821	27.61166418	31.39553779	22.42015302	24.12432296	20.13408054	72.88122034	83.688	79.839	26.68295192	30.98623239	32.38087619	98.868	0.0	23.36137311	32.44846018	70.42248826	27.09815348	80.79105085	22.54908333	30.13266556	24.54381095	22.94686957	80.79105085	75.2019407	21.40446823	32.68283171	28.35853731	0.0	0.0	18.93694352	82.59820833	32.87264917	25.05877283	38.96453951	0.0	0.0	44.82763218	37.01953125	29.53997579	45.67489273	49.84968468	96.935	95.455	88.566	92.62958124	95.918	82.667	90.03	97.6	95.701	91.954	72.50739577	17.41756757	25.5104949	54.598	64.93826173	29.55769337	86.925	14.05401081	0.0	100.0	98.494	25.66539952	42.34775681	0.0	31.83881166	30.76888034	30.74911628	0.0	15.55964161	26.13914149	0.0	21.75935185	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	29.51846386	26.58253165	0.0	42.00725651	51.59126298	30.8568	0.0	21.672	28.6145	36.82634731	44.14109375	33.48851163	43.64297251	40.23	0.0	0.0	85.71428571	0.0	14.3677069	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Grippotyphosa
2acap	75.47171698	92.077	88.828	92.903	23.35795377	22.98643792	30.03225559	26.11974627	31.68630523	22.41978648	0.0	23.49027181	77.2884339	79.078	79.032	26.68242548	28.87288732	33.3336	33.58513585	0.0	28.23526387	32.15326844	0.0	26.13947242	81.92054237	23.52952941	30.79464901	17.24725705	23.67181159	75.141	74.393531	18.22759866	30.73123902	27.6123806	0.0	28.68970149	30.89730897	84.55888235	30.93919337	24.82465574	38.96453951	0.0	0.0	47.70153448	36.29764904	29.78189831	45.32852595	51.0506967	96.169	97.348	44.96117829	81.40715243	97.449	96.333	96.073	98.8	95.701	98.084	87.915	17.41774174	27.80620408	55.747	65.4317037	31.76775414	80.387	15.67554324	60.00013151	82.57220747	70.482	26.39200969	25.78604612	0.0	17.04047982	27.35025641	25.06487339	43.05299657	10.31454545	26.13915108	0.0	0.0	27.96222749	28.92609917	0.0	38.29795035	15.28250831	36.27455882	29.81915964	26.16020253	31.42363993	50.18600743	52.59603015	31.14265714	0.0	20.43341176	27.40983434	37.42538922	44.5315	34.8839907	44.67383849	18.24726149	0.0	0.0	99.74	0.0	13.79312644	0.0	0.0	0.0	0.0	11.24365417	25.69974046	Grippotyphosa
kirsch_ratnapura1439	70.75439623	98.907	98.91	99.355	24.57405353	27.01355201	28.43484984	27.61164179	32.84928779	22.77609964	21.012	15.43604027	70.50859661	87.234	79.839	26.20191106	30.98630282	32.38087619	90.943	0.0	23.36151261	31.85862832	70.89221127	26.85870504	96.61	21.81391667	30.13253642	24.04629187	23.67163043	75.70585311	74.93214016	21.23730936	31.21986829	29.10447761	0.0	0.0	23.2557907	85.53872549	33.14881768	25.76147541	38.96453951	0.0	0.0	40.80491379	36.29809375	28.57179661	46.0202699	51.65196096	95.785	95.455	90.116	96.65012563	96.684	83.333	90.63435045	97.6	96.38	88.123	74.622	17.71756757	27.04065306	53.448	65.18549877	31.21562155	93.462	14.32425405	98.63	99.17	76.506	26.15020097	42.55812159	0.0	30.94163677	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.81915964	27.00394937	0.0	23.04856506	52.09412563	30.57140286	0.0	21.98164706	28.6145	36.82622754	44.14109375	33.95333953	45.01707216	39.51195259	0.0	0.0	84.93494026	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.75459114	24.42774046	Grippotyphosa
202103008	70.75439623	98.907	99.183	99.677	24.57405353	27.01355201	28.43484984	27.61164179	32.55821221	23.13135943	24.12432296	15.10055034	69.15221695	87.234	77.688	26.20191106	30.98630282	32.38087619	90.189	0.0	23.36151261	32.15294985	70.89221127	26.85870504	97.175	22.54921078	30.13253642	24.04629187	23.67163043	75.14106215	74.393531	21.23730936	30.24421463	29.10447761	16.12908602	0.0	23.2557907	82.10828676	33.14881768	25.76147541	37.8746485	0.0	0.0	40.80491379	36.53804808	28.57179661	46.36663668	51.95182583	95.785	94.697	90.5040562	96.14781407	96.684	83.667	91.23851964	97.6	96.38	88.889	75.529	16.21595195	22.19395918	54.023	65.92581728	31.49168785	93.462	14.59461892	99.452	79.253	76.506	25.18148184	41.71950524	0.0	28.2509417	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.81915964	27.00394937	0.0	22.30501115	52.42872864	30.57140286	0.0	22.29129412	28.6145	37.12551497	44.14109375	33.95333953	44.67364948	39.51195259	0.0	0.0	50.64964156	0.0	14.65527874	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Grippotyphosa
201102933	72.64116981	32.78717213	35.15010082	90.968	37.4700292	24.83193624	29.07324601	29.1043806	31.68644186	22.77609964	23.73561479	20.80531879	71.52505085	86.879	0.0	35.09634375	31.68982394	32.06388571	89.434	0.0	25.88231092	32.74364602	67.60519249	35.01168345	44.06818644	25.98070588	44.70162914	28.19276949	31.40126812	42.37271186	0.0	21.57194482	28.04842195	30.59720896	0.0	0.0	23.91989369	37.00931373	80.38690608	32.55259953	39.50905177	0.0	96.939	98.851	99.519	98.789	93.08	49.84945946	88.50537931	89.015	40.5036938	57.28665327	69.13247449	43.66648	19.63716012	27.6	26.69704072	35.63185057	45.31761329	16.21614114	27.55059694	41.37883908	37.77807407	73.75668785	30.26639225	0.0	0.0	28.21612033	45.48185241	20.09723487	91.40422642	0.0	28.2510583	29.48699145	30.49105943	0.0	14.86011189	23.98091127	22.52715385	22.68531481	0.0	33.8847438	31.52894904	40.42527305	23.58836213	39.70544118	31.92792771	29.53586498	0.0	38.66139033	52.93140704	49.143	0.0	21.98164706	28.91564157	35.32908383	43.74971875	34.41816744	41.92443299	43.6779181	0.0	0.0	84.93506494	0.0	14.3677069	25.50763883	7.786772541	6.862658088	0.0	12.94698126	25.19077863	Panama
201601171	72.64116981	95.628	95.64	93.871	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.36137311	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.38970404	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	43.8663197	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
201801158bis	72.64116981	95.628	95.368	92.258	25.54756691	26.67767114	29.39311821	27.61166418	31.68630523	22.42015302	24.12432296	20.13408054	72.54269831	84.397	79.839	26.68295192	30.98623239	32.38087619	99.245	0.0	23.36137311	31.85853982	66.19746479	27.09815348	80.79105085	22.30433333	30.13266556	24.54381095	22.70504348	80.79105085	75.2019407	21.23730936	31.95146341	28.35853731	0.0	0.0	18.93694352	83.33309069	32.32066298	25.05877283	38.96453951	0.0	0.0	44.82763218	37.74069712	29.05530266	45.67489273	50.45031532	96.935	95.455	88.566	92.96501843	95.918	83.0	90.03	97.6	95.701	92.337	72.80930514	17.41756757	26.02008163	54.598	64.44417778	29.55769337	86.683	13.78371892	66.5750137	100.0	99.398	26.63438983	42.34775681	0.0	32.28668161	30.76888034	30.74911628	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.89178344	39.36174468	15.61447176	38.23522059	29.51846386	26.58253165	0.0	48.69888476	51.75884757	30.8568	0.0	21.672	28.6145	36.82622754	44.14109375	33.48851163	43.9865945	40.23	0.0	0.0	85.71428571	0.0	13.79295402	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Grippotyphosa
