Strain,WP_002721297.1,WP_002721301.1,WP_002725873.1,WP_002727913.1,WP_002727921.1,WP_002727923.1,WP_002727925.1,WP_002727927.1,WP_002733534.1,WP_002733546.1,WP_002733548.1,WP_002733553.1,WP_002733572.1,WP_002733582.1,WP_002733599.1,WP_002733600.1,WP_002733603.1,WP_002733611.1,WP_002733618.1,WP_002733619.1,WP_002733627.1,WP_002733636.1,WP_002733638.1,WP_002733646.1,WP_002733661.1,WP_002733711.1,WP_002733722.1,WP_002733757.1,WP_002738232.1,WP_002738295.1,WP_002740024.1,WP_002740041.1,WP_002740063.1,WP_002740235.1,WP_002740242.1,WP_002740249.1,WP_002740294.1,WP_002740298.1,WP_002740692.1,WP_002740695.1,WP_002740721.1,WP_002740722.1,WP_002740724.1,WP_002740726.1,WP_002740729.1,WP_002740804.1,WP_002740808.1,WP_002740826.1,WP_002740848.1,WP_002740861.1,WP_002740862.1,WP_002740875.1,WP_002740902.1,WP_002740917.1,WP_002740926.1,WP_002740938.1,WP_002740998.1,WP_002741071.1,WP_002742128.1,WP_002744551.1,WP_016749081.1,WP_016749097.1,WP_026054882.1,WP_032853071.1,WP_050547976.1,WP_078313319.1,WP_139363593.1,WP_228029599.1,WP_230456805.1,WP_230456811.1,target
Fiocruz_LV256,92.911,96.011,72.64116981132076,33.20712452830188,19.387931972789115,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,0.0,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,30.085687679083094,55.872,0.0,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,30.605291814946618,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2750,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2755,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2759,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2763,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2766,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2767,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.568,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2772,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.568,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2776,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2787,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,30.00028484848485,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2790,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2791,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2807,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2812,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2816,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2841,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2919,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV2973,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV3076,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV3213,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV3323,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV3409,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.568,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV3879,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4034,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.568,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4108,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.568,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4113,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.568,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4114,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,26.76553159851301,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4118,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4152,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4160,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Fiocruz_LV4173,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,42.81904255319149,89.94549456521739,33.744559670781896,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80558208955224,87.93736964980545,89.6850429799427,55.872,87.255,17.204591397849462,39.00298969072165,39.35030685920577,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,93.182,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
