Strain,WP_004498219.1,WP_004503036.1,WP_004503046.1,WP_004503062.1,WP_004503087.1,WP_004503102.1,WP_004503130.1,WP_004503150.1,WP_004503514.1,WP_004503982.1,WP_016758916.1,WP_016759267.1,WP_025185097.1,WP_061217626.1,WP_061217842.1,WP_061217850.1,WP_061217853.1,WP_061236010.1,WP_198288176.1,WP_239244854.1,WP_239245559.1,WP_239248136.1,WP_239248140.1,WP_239248141.1,WP_239248147.1,WP_239248148.1,WP_239248149.1,WP_239248150.1,WP_239248151.1,WP_239248154.1,WP_239248155.1,WP_239248166.1,WP_239248167.1,target
A2_Mm_MM242,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A2_Mm_MM244,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Ee_MM277,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM256,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM257,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM258,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM259,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM260,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,82.4656602739726,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,72.199984,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM261,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM262,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM263,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM265,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM268,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM269,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM272,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM273,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM275,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A3_Mm_MM280,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A4_Ee_MM344,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,82.4656602739726,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,72.199984,94.72201666666668,93.051,35.471298113207546,75.887,0
A4_Mm_MM324,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A4_Mm_MM325,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A4_Mm_MM332,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,82.4656602739726,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,72.199984,94.72201666666668,93.051,35.471298113207546,75.887,0
A4_Mm_MM350,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A4_Mm_MM361,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
A75,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
Ag14_2020,82.21579008746356,67.547,8.959630057803468,0.0,0.0,54.572377581120946,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.647,54.52151937984497,0.0,3.525064935064935,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.788969645868466,0.0,30.833244444444443,67.06957703927492,77.736,75.532,0
Ag21_2020,96.501,97.35821886792453,0.0,0.0,99.351,53.68704424778762,91.781,0.0,16.9861205479452,0.0,37.07861797752808,97.22224652777778,93.913,97.835,94.526,0.0,0.0,91.4286218487395,54.263855297157626,83.15833684210527,85.52902040816326,95.172,92.63129473684211,61.53874725274725,0.0,0.0,0.0,24.789091062394608,0.0,42.50008888888889,68.88240181268881,98.868,92.199,0
Ag23_2020,86.58919825072886,67.17,8.670511560693642,0.0,87.338,55.75249557522124,73.28808219178082,0.0,83.56143561643836,97.342,35.955,88.54149305555555,19.99989565217391,0.0,68.97840145985401,75.04417112299465,68.261,94.958,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,87.36811578947369,90.0,87.54863813229572,88.027,75.199552,94.72201666666668,93.051,35.471298113207546,76.241,0
B167,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.432291280148423,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
B1_Mm_MM050,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
B1_Mm_MM098,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,81.36988493150685,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,69.600192,94.72201666666668,93.051,35.471298113207546,75.887,0
B1_Mm_MM119,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,82.4656602739726,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,72.199984,94.72201666666668,93.051,35.471298113207546,75.887,0
B33,82.21579008746356,67.547,8.959630057803468,0.0,75.54135064935065,47.001215339233035,73.51630136986302,0.0,20.365196347031965,0.0,37.07861797752808,58.44910185185185,25.217373913043478,0.0,83.09037469586374,0.0,0.0,37.759262184873954,42.5499052540913,0.0,3.432291280148423,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.925807407407408,52.56807250755287,77.736,75.17766666666665,0
B42,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.432291280148423,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Bal_mus127,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,82.4656602739726,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,72.199984,94.72201666666668,93.051,35.471298113207546,75.887,0
CLEP00152,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
CLEP00179,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
CMCC-3,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
CR1421,82.79889212827989,66.415,8.381393063583817,0.0,0.0,53.68691445427728,72.60246575342465,0.0,19.45172602739726,0.0,35.954764044943815,85.41638194444444,94.783,0.0,68.24848175182483,0.0,0.0,92.269,83.979,70.526,84.04478293135435,0.0,41.05265263157895,39.011098901098904,0.0,0.0,22.56793385214008,12.984971332209108,0.0,74.44445555555555,68.27779758308156,34.33995849056604,84.043,0
CR2021,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,83.56143561643836,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.17935019455253,21.754263069139967,74.79977600000001,94.72201666666668,93.051,35.471298113207546,75.887,0
CR2821,82.79889212827989,66.415,8.381393063583817,0.0,0.0,53.68691445427728,72.60246575342465,0.0,19.45172602739726,0.0,35.954764044943815,85.41638194444444,94.783,0.0,68.24848175182483,0.0,0.0,92.269,83.979,70.526,74.39695547309833,0.0,41.05265263157895,39.011098901098904,0.0,0.0,22.56793385214008,25.800725126475545,0.0,85.83357777777778,68.27779758308156,34.33995849056604,84.043,0
DSM_21538,86.29717201166181,95.09479245283019,0.0,0.0,87.338,55.75249557522124,72.60246575342465,0.0,83.56143561643836,97.342,35.955,88.54149305555555,18.260817391304347,0.0,68.97840145985401,75.04417112299465,68.261,94.958,54.7800826873385,49.47372631578948,10.018586270871984,0.0,0.0,0.0,87.36811578947369,90.0,87.54863813229572,88.364,74.79977600000001,94.72201666666668,93.051,35.471298113207546,76.596,0
F384,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
F402,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
FDAARGOS_203,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
FK100,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
FK97,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
FMAS_AP5,81.92410495626821,67.547,8.959630057803468,0.0,0.0,54.572377581120946,72.60246575342465,0.0,16.712520547945207,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.647,54.78018604651164,0.0,3.5250278293135433,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.887,0
FMAS_AP6,81.92410495626821,67.547,8.959630057803468,0.0,0.0,54.572377581120946,72.60246575342465,0.0,16.712520547945207,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.647,54.78018604651164,0.0,3.5250278293135433,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.887,0
FMAS_AW3,81.92410495626821,67.547,8.959630057803468,0.0,0.0,54.572377581120946,72.60246575342465,0.0,16.712520547945207,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.647,54.78018604651164,0.0,3.5250278293135433,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,31.110933333333335,67.06957703927492,77.736,75.887,0
FMAS_KG2,82.21579008746356,67.547,8.959630057803468,0.0,0.0,54.572377581120946,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.647,54.78018604651164,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,22.17935019455253,11.804539629005058,0.0,31.110933333333335,67.37187915407854,77.736,74.823,0
FMAS_PD1,82.21579008746356,67.547,8.959630057803468,0.0,0.0,54.572377581120946,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.647,54.78018604651164,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.37187915407854,77.736,74.823,0
FMAS_PD2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.715,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.822,100.0,100.0,99.742,100.0,99.81496103896103,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.645,1
FMAS_PN2,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.28808219178082,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.283035413153456,0.0,31.110933333333335,67.06957703927492,77.736,75.887,0
Fiocruz_L1-130,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV130,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV133,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
Fiocruz_LV237,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,28.101908759124086,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV251,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV256,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,28.101908759124086,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2750,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2755,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2759,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2763,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2766,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2767,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2772,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
