Strain,WP_004472242.1,WP_004472309.1,WP_004472333.1,WP_004479521.1,WP_004479530.1,WP_004479550.1,WP_004479575.1,WP_004479635.1,WP_004479640.1,WP_004479657.1,WP_004479675.1,WP_004479683.1,WP_004479718.1,WP_004479723.1,WP_004479740.1,WP_004479742.1,WP_004481573.1,WP_004494236.1,WP_032912999.1,WP_032918765.1,WP_032921295.1,WP_046690007.1,WP_050558826.1,WP_230457147.1,WP_230457148.1,WP_230457149.1,WP_282973983.1,WP_282973985.1,WP_282973986.1,WP_282973988.1,WP_282973997.1,WP_282974003.1,WP_282974006.1,WP_282974009.1,WP_282974011.1,WP_282974802.1,target
898,44.87188461538462,47.8098296836983,0.0,65.23019252873563,78.23601659554289,0.0,78.13,52.86110899182561,65.65355156537753,74.806,44.25033333333332,62.907398496240596,21.90489523809524,79.638,65.27759722222223,0.0,0.0,76.65602605863192,83.908,76.04138221153846,72.50265768799102,85.66846698872786,46.47878873239437,49.82448771929825,58.45055633802817,0.0,72.68723036649214,9.182450314465408,10.967580645161291,37.27149789029536,39.22622651933702,52.651560606060606,57.92309992193598,64.62438562091502,66.66648226950355,45.53073463687151,0
A1_Mm_MM006,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM010,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM013K,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM026KC,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,77.77754166666668,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM031K,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM031U,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM037,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A1_Mm_MM043,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Ee_MM195,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Ee_MM196,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM134,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM138,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM148,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM159,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM161,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM189,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,77.77754166666668,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM200,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM211,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM242,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A2_Mm_MM244,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Ee_MM277,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM256,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM257,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM258,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM259,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM260,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM261,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM262,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM263,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM265,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM268,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM269,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM272,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM273,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM275,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A3_Mm_MM280,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A4_Ee_MM344,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A4_Mm_MM324,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A4_Mm_MM325,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A4_Mm_MM332,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A4_Mm_MM350,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
A4_Mm_MM361,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,20.00001904761905,0.0,77.77754166666668,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.70843459915612,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,78.21224581005588,0
A75,40.38478846153846,29.927401459854014,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,59.82534934497817,75.56354887218045,0.0,72.398,0.0,0.0,0.0,76.87328990228013,84.828,74.0380889423077,71.044,86.47322705314009,0.0,76.84247368421053,84.50732394366197,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,0.0,0
Ag14_2020,38.4615,0.0,0.0,53.161344827586205,77.52492887624466,0.0,78.12998415213947,79.29180926430517,34.2546408839779,69.38026744186047,60.26161135371179,75.1883909774436,18.0952380952381,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,0.0,0.0,0.0,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,85.083,80.114,51.05374707259953,30.39249019607843,65.24817021276596,11.173162011173186,0
Ag21_2020,69.23088461538461,80.29158394160584,80.7439124726477,53.7353908045977,81.22337411095306,76.33931249999999,79.239,80.92623433242507,80.66251933701659,75.194,12.227048034934498,72.93278195488722,42.857142857142854,75.1133484162896,70.83334722222223,0.0,0.0,83.06143322475569,75.862,0.0,79.12460606060607,87.92318840579709,45.07060563380282,0.0,0.0,0.0,75.13080628272252,8.302,9.67741935483871,37.553164556962024,84.807,80.114,69.55481030444965,82.10794117647058,0.0,77.09487150837988,1
Ag23_2020,57.692653846153846,7.299295620437956,0.0,89.36788793103449,79.801,0.0,0.0,80.65424795640327,81.76767955801104,74.806,12.22707423580786,38.34541353383458,20.95211428571428,0.0,66.66672222222222,0.0,0.0,76.2214983713355,84.828,79.56703125,76.43109090909091,80.19371014492754,49.29612676056338,18.947463157894738,0.0,0.0,73.55984293193718,10.188671698113206,10.967580645161291,36.709177215189875,85.359,78.409,66.27596721311475,82.1075294117647,66.66648226950355,48.04491620111732,0
B167,38.46153846153847,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261962882096064,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,58.45055633802817,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
B1_Mm_MM050,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
B1_Mm_MM098,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,0.0,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
B1_Mm_MM119,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
B33,38.461525641025645,52.18940267639903,0.0,53.161344827586205,77.38252489331435,0.0,57.158009508716326,39.055291553133515,79.65005064456722,0.0,60.26184570596797,75.1883909774436,0.0,79.638,62.499722222222225,0.0,0.0,76.98175895765472,83.908,74.19840144230768,70.48233333333333,63.76812238325281,41.78403286384977,68.77170877192982,69.01403755868544,0.0,71.98905235602093,8.67933962264151,0.0,29.817023909985934,16.021839779005525,39.77284090909091,54.80076268540203,75.81710784313724,0.0,24.86032402234637,0
B42,38.46153846153847,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261962882096064,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,58.45055633802817,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
Bal_mus127,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,20.00001904761905,0.0,77.77754166666668,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.32978770949721,0
CLEP00152,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,25.352112676056336,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,0.0,0
CLEP00179,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,52.63174736842105,25.352112676056336,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,0.0,0
CMCC-3,28.84601923076923,29.927401459854014,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,59.82534934497817,75.56354887218045,0.0,72.398,0.0,0.0,0.0,76.87328990228013,84.828,74.0380889423077,71.044,86.47322705314009,0.0,76.84247368421053,84.50732394366197,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,0.0,0
